order_id,order_date,customer_id,product_id,quantity,unit_price,campaign_id
O06292,2025-04-03,C0060,P004,4,278.02,
O06293,2025-08-28,C0181,P018,4,1307.8,
O06294,2025-01-10,C1146,P010,2,276.22,
O06295,2025-05-10,C1084,P021,1,410.46,M07
O06296,2025-06-23,C0717,P019,3,775.01,
O06297,2025-10-10,C0763,P026,5,851.7,
O06298,2025-03-27,C0506,P003,4,265.18,M04
O06299,2025-02-23,C0840,P007,2,1637.92,
O06300,2025-07-21,C1181,P011,4,1247.08,M07
O06301,2025-08-25,C1065,P014,4,1782.36,M06
O06302,2025-10-18,C0740,P007,5,1637.92,M04
O06303,2025-06-08,C0995,P003,3,265.18,
O06304,2025-02-07,C0709,P019,2,775.01,
O06305,2025-10-12,C1122,P001,5,147.52,
O06306,2025-04-02,C1007,P014,2,1782.36,M01
O06307,2025-12-14,C1004,P026,4,851.7,M01
O06308,2025-01-17,C0154,P004,1,278.02,M02
O06309,2025-06-21,C1077,P010,1,276.22,M03
O06310,2025-04-12,C0515,P014,4,1782.36,
O06311,2025-02-08,C1199,P009,5,509.1,M01
O06312,2025-09-26,C0200,P013,4,249.72,
O06313,2025-05-09,C0943,P027,5,371.46,M02
O06314,2025-06-25,C0986,P029,2,1805.86,M01
O06315,2025-07-15,C1173,P015,4,1438.69,M04
O06316,2025-07-18,C0372,P015,1,1438.69,M07
O06317,2025-03-02,C0372,P002,2,365.12,M07
O06318,2025-06-06,C0356,P008,1,1426.46,M07
O06319,2025-10-18,C0899,P019,2,775.01,
O06320,2025-07-05,C0961,P020,1,1257.35,
O06321,2025-11-27,C0742,P012,4,1118.83,
O06322,2025-03-22,C1002,P025,4,1765.1,M02
O06323,2025-12-15,C0632,P011,5,1247.08,M08
O06324,2025-12-13,C0422,P016,2,1568.83,
O06325,2025-07-31,C0869,P001,5,147.52,M07
O06326,2025-02-02,C1073,P002,3,365.12,
O06327,2025-08-31,C0711,P007,5,1637.92,M08
O06328,2025-10-30,C0436,P010,2,276.22,
O06329,2025-07-30,C0557,P009,4,509.1,M07
O06330,2025-04-13,C1004,P005,4,150.42,
O06331,2025-12-03,C0719,P014,5,1782.36,M05
O06332,2025-06-21,C0911,P017,4,1746.32,M05
O06333,2025-10-26,C0543,P021,4,410.46,
O06334,2025-06-28,C0489,P012,3,1118.83,
O06335,2025-05-10,C0655,P028,1,1124.06,
O06336,2025-03-08,C0049,P009,3,509.1,M08
O06337,2025-03-28,C0012,P020,5,1257.35,
O06338,2025-12-14,C1074,P027,5,371.46,M04
O06339,2025-11-25,C0530,P020,3,1257.35,
O06340,2025-05-02,C0716,P015,3,1438.69,M01
O06341,2025-09-04,C0015,P017,3,1746.32,M04
O06342,2025-04-12,C1093,P024,3,862.21,
O06343,2025-10-25,C0383,P007,5,1637.92,M07
O06344,2025-11-04,C0621,P013,5,249.72,M05
O06345,2025-01-15,C0454,P016,4,1568.83,M05
O06346,2025-02-14,C0003,P012,4,1118.83,M05
O06347,2025-01-16,C0212,P011,1,1247.08,
O06348,2025-03-14,C0740,P014,5,1782.36,M08
O06349,2025-11-20,C0885,P019,2,775.01,M05
O06350,2025-07-22,C0576,P015,4,1438.69,M07
O06351,2025-08-10,C0077,P024,2,862.21,M03
O06352,2025-09-06,C1169,P007,5,1637.92,M02
O06353,2025-06-21,C0301,P020,1,1257.35,
O06354,2025-10-22,C0143,P010,1,276.22,
O06355,2025-01-11,C1002,P006,4,897.09,M02
O06356,2025-12-16,C0672,P028,1,1124.06,M05
O06357,2025-10-31,C0946,P029,4,1805.86,M08
O06358,2025-04-14,C0403,P017,2,1746.32,
O06359,2025-01-12,C0179,P014,3,1782.36,M06
O06360,2025-08-17,C0761,P028,3,1124.06,
O06361,2025-08-31,C0431,P017,3,1746.32,M06
O06362,2025-12-09,C0376,P025,4,1765.1,M08
O06363,2025-01-15,C0827,P024,5,862.21,M07
O06364,2025-08-29,C0985,P002,1,365.12,
O06365,2025-12-25,C0246,P018,2,1307.8,M04
O06366,2025-07-24,C0195,P030,2,1994.92,M03
O06367,2025-04-07,C0946,P016,3,1568.83,M05
O06368,2025-12-11,C0425,P004,2,278.02,M08
O06369,2025-01-05,C1035,P011,1,1247.08,M02
O06370,2025-01-23,C0829,P021,3,410.46,M01
O06371,2025-08-07,C0084,P009,4,509.1,M08
O06372,2025-09-28,C1102,P007,3,1637.92,M05
O06373,2025-09-20,C0022,P007,2,1637.92,M06
O06374,2025-08-25,C0887,P007,3,1637.92,
O06375,2025-12-20,C0015,P022,3,517.27,
O06376,2025-11-14,C0982,P005,2,150.42,M01
O06377,2025-04-07,C0926,P004,5,278.02,
O06378,2025-09-17,C0799,P008,3,1426.46,M02
O06379,2025-08-08,C1064,P016,3,1568.83,
O06380,2025-09-15,C0547,P027,3,371.46,
O06381,2025-01-22,C1151,P018,5,1307.8,
O06382,2025-10-28,C0050,P007,2,1637.92,
O06383,2025-11-17,C0945,P002,3,365.12,M06
O06384,2025-03-21,C0111,P014,1,1782.36,
O06385,2025-03-23,C0078,P007,2,1637.92,
O06386,2025-11-03,C0824,P022,4,517.27,M01
O06387,2025-11-04,C0339,P027,2,371.46,M07
O06388,2025-06-30,C0007,P009,2,509.1,M02
O06389,2025-06-30,C0124,P009,2,509.1,
O06390,2025-04-17,C0335,P030,1,1994.92,M06
O06391,2025-04-21,C1144,P003,3,265.18,M05
O06392,2025-03-07,C0161,P007,5,1637.92,M01
O06393,2025-12-21,C0788,P028,5,1124.06,M01
O06394,2025-06-04,C0255,P017,1,1746.32,M01
O06395,2025-06-27,C1087,P010,3,276.22,
O06396,2025-04-22,C1058,P030,3,1994.92,M08
O06397,2025-11-04,C0419,P015,5,1438.69,
O06398,2025-03-18,C0675,P009,3,509.1,M02
O06399,2025-07-11,C0174,P028,5,1124.06,M03
O06400,2025-12-14,C1056,P007,2,1637.92,M05
O06401,2025-03-09,C0728,P019,1,775.01,M03
O06402,2025-07-05,C0957,P012,4,1118.83,
O06403,2025-09-27,C0163,P022,3,517.27,
O06404,2025-10-30,C0500,P002,1,365.12,
O06405,2025-03-05,C0867,P019,5,775.01,M05
O06406,2025-05-15,C1028,P024,4,862.21,M06
O06407,2025-01-08,C0603,P027,5,371.46,M02
O06408,2025-06-16,C0063,P024,5,862.21,M05
O06409,2025-05-28,C0595,P014,1,1782.36,M06
O06410,2025-01-14,C0846,P015,5,1438.69,
O06411,2025-06-27,C0722,P026,5,851.7,
O06412,2025-04-18,C0682,P012,5,1118.83,M01
O06413,2025-09-17,C0275,P025,2,1765.1,M06
O06414,2025-06-03,C0926,P015,4,1438.69,
O06415,2025-05-20,C1177,P012,2,1118.83,M02
O06416,2025-03-06,C1054,P007,4,1637.92,M05
O06417,2025-10-28,C0509,P026,4,851.7,M01
O06418,2025-01-09,C0128,P016,3,1568.83,
O06419,2025-07-06,C0583,P020,5,1257.35,
O06420,2025-10-19,C0853,P023,4,535.19,
O06421,2025-02-24,C0874,P014,2,1782.36,M06
O06422,2025-08-04,C1001,P022,1,517.27,M06
O06423,2025-10-28,C0704,P008,1,1426.46,
O06424,2025-08-19,C0915,P014,3,1782.36,
O06425,2025-01-11,C0617,P013,1,249.72,
O06426,2025-03-20,C0303,P016,4,1568.83,M04
O06427,2025-02-02,C0754,P010,1,276.22,
O06428,2025-04-14,C0212,P009,4,509.1,
O06429,2025-11-23,C0102,P027,1,371.46,M06
O06430,2025-06-22,C0493,P018,3,1307.8,M06
O06431,2025-07-06,C0892,P030,2,1994.92,
O06432,2025-08-06,C0440,P018,2,1307.8,M08
O06433,2025-12-25,C0850,P028,4,1124.06,M06
O06434,2025-01-04,C1189,P010,1,276.22,M07
O06435,2025-01-27,C0412,P010,1,276.22,M06
O06436,2025-06-18,C0966,P022,5,517.27,M03
O06437,2025-02-17,C1186,P021,4,410.46,M04
O06438,2025-07-20,C0786,P018,1,1307.8,
O06439,2025-11-12,C0497,P022,1,517.27,
O06440,2025-08-04,C1073,P002,5,365.12,
O06441,2025-09-23,C1119,P017,3,1746.32,
O06442,2025-01-13,C0069,P003,3,265.18,M04
O06443,2025-11-02,C0191,P003,1,265.18,M04
O06444,2025-03-30,C0332,P002,4,365.12,M01
O06445,2025-11-09,C0389,P023,2,535.19,
O06446,2025-10-20,C0498,P014,4,1782.36,M03
O06447,2025-01-02,C0484,P022,5,517.27,M08
O06448,2025-09-23,C0129,P006,5,897.09,M04
O06449,2025-09-28,C0581,P010,4,276.22,M07
O06450,2025-08-20,C0828,P014,2,1782.36,
O06451,2025-05-20,C0277,P029,1,1805.86,M05
O06452,2025-09-20,C0190,P023,2,535.19,M07
O06453,2025-08-11,C0985,P010,3,276.22,M07
O06454,2025-06-07,C0062,P009,3,509.1,M04
O06455,2025-12-17,C0341,P025,4,1765.1,M07
O06456,2025-07-28,C0906,P008,5,1426.46,
O06457,2025-06-17,C0191,P017,5,1746.32,M05
O06458,2025-05-20,C1161,P020,2,1257.35,M08
O06459,2025-12-06,C0627,P003,3,265.18,M04
O06460,2025-10-19,C0686,P020,2,1257.35,M06
O06461,2025-06-19,C0896,P026,4,851.7,M03
O06462,2025-04-11,C0572,P020,1,1257.35,
O06463,2025-11-17,C1195,P013,1,249.72,
O06464,2025-10-17,C0769,P026,3,851.7,
O06465,2025-10-29,C0800,P013,4,249.72,
O06466,2025-09-23,C0250,P003,5,265.18,M03
O06467,2025-10-23,C0299,P026,2,851.7,
O06468,2025-11-29,C0280,P021,3,410.46,M08
O06469,2025-03-12,C0108,P006,2,897.09,M04
O06470,2025-09-06,C1143,P023,3,535.19,M07
O06471,2025-12-12,C0132,P023,2,535.19,M08
O06472,2025-06-04,C1067,P023,3,535.19,M04
O06473,2025-01-27,C0544,P030,3,1994.92,M07
O06474,2025-12-18,C0667,P026,4,851.7,
O06475,2025-11-30,C0762,P027,4,371.46,M01
O06476,2025-01-28,C0723,P029,3,1805.86,M03
O06477,2025-07-22,C0981,P021,4,410.46,M05
O06478,2025-11-05,C0440,P009,4,509.1,
O06479,2025-03-26,C0075,P015,3,1438.69,M05
O06480,2025-08-11,C0396,P012,3,1118.83,
O06481,2025-04-01,C0126,P002,3,365.12,M07
O06482,2025-08-15,C0934,P009,1,509.1,
O06483,2025-03-12,C0512,P002,3,365.12,M02
O06484,2025-10-20,C0712,P017,1,1746.32,
O06485,2025-07-29,C0208,P012,2,1118.83,M06
O06486,2025-01-26,C0180,P018,3,1307.8,
O06487,2025-04-06,C0381,P027,5,371.46,M08
O06488,2025-08-05,C0420,P014,2,1782.36,
O06489,2025-12-10,C0098,P019,3,775.01,M04
O06490,2025-10-08,C0004,P004,4,278.02,M02
O06491,2025-09-09,C0079,P002,3,365.12,M02
O06492,2025-09-28,C0716,P009,4,509.1,
O06493,2025-12-02,C0606,P025,5,1765.1,
O06494,2025-07-28,C0043,P012,3,1118.83,
O06495,2025-08-31,C0370,P001,3,147.52,
O06496,2025-08-08,C0232,P004,3,278.02,M04
O06497,2025-01-23,C0013,P010,4,276.22,M06
O06498,2025-03-05,C0083,P008,4,1426.46,M03
O06499,2025-03-13,C0823,P004,5,278.02,M05
O06500,2025-06-23,C0412,P026,4,851.7,M08
O06501,2025-05-03,C0318,P027,1,371.46,M02
O06502,2025-11-09,C0909,P005,3,150.42,M02
O06503,2025-04-02,C0871,P014,4,1782.36,M01
O06504,2025-03-31,C0413,P008,4,1426.46,M07
O06505,2025-07-02,C1045,P011,1,1247.08,M03
O06506,2025-05-09,C0668,P015,3,1438.69,M07
O06507,2025-08-22,C0111,P005,2,150.42,M08
O06508,2025-01-30,C0932,P005,3,150.42,M01
O06509,2025-07-02,C0895,P029,5,1805.86,M07
O06510,2025-10-24,C0654,P001,4,147.52,
O06511,2025-02-06,C0171,P006,5,897.09,M07
O06512,2025-08-21,C0415,P028,2,1124.06,
O06513,2025-07-06,C0385,P026,5,851.7,
O06514,2025-12-23,C0474,P030,1,1994.92,
O06515,2025-07-09,C1085,P009,3,509.1,
O06516,2025-12-25,C0168,P011,4,1247.08,M01
O06517,2025-08-15,C0608,P019,2,775.01,M02
O06518,2025-12-28,C0466,P017,1,1746.32,M03
O06519,2025-07-22,C0543,P022,4,517.27,
O06520,2025-06-21,C0678,P021,1,410.46,M03
O06521,2025-01-18,C0141,P010,1,276.22,M05
O06522,2025-10-06,C0068,P017,3,1746.32,M04
O06523,2025-04-08,C0802,P010,3,276.22,
O06524,2025-04-25,C0416,P014,2,1782.36,M08
O06525,2025-12-29,C0755,P025,3,1765.1,M01
O06526,2025-01-02,C1107,P019,3,775.01,M05
O06527,2025-04-30,C0920,P015,1,1438.69,
O06528,2025-03-17,C0948,P004,1,278.02,
O06529,2025-05-19,C0126,P015,1,1438.69,
O06530,2025-06-24,C0348,P023,5,535.19,
O06531,2025-04-25,C0435,P028,5,1124.06,
O06532,2025-02-17,C1105,P015,3,1438.69,M02
O06533,2025-08-21,C0911,P013,3,249.72,M02
O06534,2025-09-10,C0485,P024,5,862.21,M02
O06535,2025-01-30,C0711,P022,3,517.27,
O06536,2025-10-29,C0776,P003,5,265.18,
O06537,2025-04-07,C0151,P008,4,1426.46,M07
O06538,2025-05-28,C1024,P021,1,410.46,M05
O06539,2025-06-03,C0790,P002,3,365.12,
O06540,2025-11-19,C0727,P010,2,276.22,
O06541,2025-06-21,C0415,P019,3,775.01,M08
O06542,2025-07-15,C0756,P028,1,1124.06,M07
O06543,2025-04-03,C0026,P028,4,1124.06,M06
O06544,2025-08-06,C0374,P005,4,150.42,M03
O06545,2025-07-30,C0264,P001,4,147.52,
O06546,2025-02-03,C1150,P004,4,278.02,M01
O06547,2025-03-02,C0452,P001,4,147.52,
O06548,2025-10-28,C0140,P021,5,410.46,M01
O06549,2025-10-12,C0958,P003,1,265.18,M04
O06550,2025-03-11,C0832,P016,2,1568.83,M06
O06551,2025-12-09,C1073,P022,4,517.27,M08
O06552,2025-09-11,C0102,P026,1,851.7,M08
O06553,2025-03-10,C0790,P023,5,535.19,M02
O06554,2025-02-23,C0688,P019,4,775.01,
O06555,2025-11-04,C0822,P030,3,1994.92,M08
O06556,2025-08-19,C0652,P007,5,1637.92,M02
O06557,2025-10-31,C0343,P027,2,371.46,M02
O06558,2025-04-15,C0822,P012,2,1118.83,
O06559,2025-10-19,C0942,P030,3,1994.92,
O06560,2025-12-10,C0358,P020,3,1257.35,M08
O06561,2025-07-02,C0870,P004,4,278.02,
O06562,2025-09-26,C0969,P014,2,1782.36,M02
O06563,2025-10-10,C0232,P005,4,150.42,
O06564,2025-05-15,C0921,P017,3,1746.32,M04
O06565,2025-07-11,C0683,P028,5,1124.06,M04
O06566,2025-07-10,C1186,P013,5,249.72,M02
O06567,2025-04-01,C0297,P012,1,1118.83,
O06568,2025-11-10,C0127,P007,4,1637.92,
O06569,2025-08-07,C1184,P021,1,410.46,M08
O06570,2025-02-27,C0183,P019,5,775.01,M04
O06571,2025-04-18,C0490,P012,1,1118.83,M02
O06572,2025-05-06,C1137,P025,4,1765.1,M01
O06573,2025-06-14,C0806,P021,5,410.46,M08
O06574,2025-07-11,C0483,P008,3,1426.46,
O06575,2025-04-02,C0352,P014,1,1782.36,M05
O06576,2025-10-09,C0520,P016,4,1568.83,M02
O06577,2025-04-06,C0323,P018,4,1307.8,M04
O06578,2025-05-29,C0755,P024,1,862.21,M03
O06579,2025-03-07,C1186,P005,2,150.42,M08
O06580,2025-09-19,C0688,P014,1,1782.36,
O06581,2025-10-18,C0568,P021,4,410.46,M01
O06582,2025-06-11,C0988,P011,4,1247.08,
O06583,2025-10-16,C0940,P003,3,265.18,M03
O06584,2025-12-09,C0434,P010,3,276.22,
O06585,2025-04-16,C0508,P012,5,1118.83,
O06586,2025-02-09,C0677,P003,4,265.18,M03
O06587,2025-08-24,C0103,P006,5,897.09,M01
O06588,2025-04-07,C0765,P013,4,249.72,
O06589,2025-08-02,C0526,P006,2,897.09,M02
O06590,2025-07-28,C0774,P018,4,1307.8,
O06591,2025-09-24,C0646,P018,3,1307.8,M05
O06592,2025-04-27,C1187,P025,3,1765.1,M02
O06593,2025-01-31,C0139,P026,1,851.7,M08
O06594,2025-10-31,C0534,P016,5,1568.83,M05
O06595,2025-10-27,C0235,P005,1,150.42,M02
O06596,2025-09-16,C0852,P018,5,1307.8,
O06597,2025-11-15,C0233,P021,2,410.46,
O06598,2025-11-18,C0503,P019,3,775.01,M06
O06599,2025-04-18,C0629,P017,5,1746.32,
O06600,2025-02-09,C0183,P004,3,278.02,
O06601,2025-01-20,C0387,P028,3,1124.06,M07
O06602,2025-01-28,C0190,P021,4,410.46,M03
O06603,2025-07-16,C0619,P006,3,897.09,
O06604,2025-05-26,C0334,P014,1,1782.36,
O06605,2025-03-05,C0473,P027,3,371.46,
O06606,2025-07-19,C0348,P020,2,1257.35,
O06607,2025-10-19,C0009,P010,4,276.22,
O06608,2025-02-12,C0911,P025,2,1765.1,
O06609,2025-04-28,C0789,P009,4,509.1,
O06610,2025-11-16,C0698,P030,3,1994.92,M01
O06611,2025-12-05,C0855,P002,1,365.12,
O06612,2025-05-08,C1169,P030,5,1994.92,
O06613,2025-02-09,C0905,P002,5,365.12,
O06614,2025-07-03,C0802,P004,2,278.02,M02
O06615,2025-05-13,C0175,P021,2,410.46,M03
O06616,2025-03-26,C0219,P010,4,276.22,M02
O06617,2025-07-16,C0086,P017,5,1746.32,M05
O06618,2025-12-07,C0176,P027,5,371.46,
O06619,2025-06-21,C0250,P009,2,509.1,M04
O06620,2025-08-11,C0737,P013,1,249.72,M06
O06621,2025-11-02,C0138,P026,3,851.7,
O06622,2025-12-23,C0655,P025,5,1765.1,M02
O06623,2025-12-08,C0970,P012,5,1118.83,M01
O06624,2025-12-27,C0364,P011,3,1247.08,M03
O06625,2025-02-13,C1198,P027,1,371.46,
O06626,2025-02-22,C0580,P021,2,410.46,M05
O06627,2025-09-15,C0595,P004,1,278.02,M02
O06628,2025-04-21,C1052,P027,3,371.46,
O06629,2025-07-23,C1183,P029,5,1805.86,M02
O06630,2025-05-26,C0345,P028,4,1124.06,M01
O06631,2025-03-03,C0333,P027,1,371.46,M05
O06632,2025-01-22,C0106,P005,5,150.42,
O06633,2025-11-28,C0630,P010,4,276.22,
O06634,2025-09-15,C1067,P017,4,1746.32,M05
O06635,2025-10-06,C1111,P003,2,265.18,M02
O06636,2025-05-07,C0790,P022,4,517.27,
O06637,2025-06-17,C0209,P020,4,1257.35,M05
O06638,2025-12-22,C1182,P021,1,410.46,
O06639,2025-06-10,C0307,P007,1,1637.92,M01
O06640,2025-02-18,C0391,P004,1,278.02,M03
O06641,2025-04-22,C0736,P004,4,278.02,
O06642,2025-10-01,C0350,P025,2,1765.1,M05
O06643,2025-01-07,C0257,P024,2,862.21,
O06644,2025-05-09,C0357,P013,4,249.72,M02
O06645,2025-11-19,C0324,P008,1,1426.46,
O06646,2025-06-10,C0519,P008,2,1426.46,M07
O06647,2025-08-14,C0081,P026,4,851.7,M01
O06648,2025-06-09,C0276,P025,5,1765.1,
O06649,2025-04-12,C1097,P021,4,410.46,
O06650,2025-08-07,C0810,P023,4,535.19,M08
O06651,2025-09-07,C0275,P028,1,1124.06,M06
O06652,2025-04-02,C0599,P026,1,851.7,M04
O06653,2025-12-24,C0759,P002,1,365.12,M08
O06654,2025-03-16,C0947,P010,2,276.22,M03
O06655,2025-08-10,C0593,P012,1,1118.83,M04
O06656,2025-10-31,C0995,P006,4,897.09,
O06657,2025-12-30,C0480,P023,5,535.19,M03
O06658,2025-04-23,C0212,P018,5,1307.8,M04
O06659,2025-07-15,C0393,P021,2,410.46,
O06660,2025-08-24,C0874,P018,5,1307.8,M01
O06661,2025-05-21,C0476,P006,3,897.09,
O06662,2025-08-22,C0474,P025,1,1765.1,M06
O06663,2025-10-24,C0145,P008,1,1426.46,
O06664,2025-12-16,C0384,P019,1,775.01,
O06665,2025-06-13,C0640,P008,4,1426.46,
O06666,2025-06-27,C0962,P001,1,147.52,M06
O06667,2025-01-04,C1144,P024,5,862.21,
O06668,2025-06-02,C0579,P019,5,775.01,
O06669,2025-07-24,C0710,P007,4,1637.92,M07
O06670,2025-12-27,C0257,P014,1,1782.36,M01
O06671,2025-06-16,C1186,P030,3,1994.92,M05
O06672,2025-10-10,C0736,P009,3,509.1,
O06673,2025-03-25,C0760,P029,5,1805.86,M02
O06674,2025-04-11,C0387,P027,1,371.46,
O06675,2025-11-10,C0719,P003,3,265.18,M07
O06676,2025-04-17,C0726,P022,1,517.27,
O06677,2025-12-27,C0204,P030,1,1994.92,M08
O06678,2025-06-08,C0220,P011,2,1247.08,
O06679,2025-08-08,C0824,P008,3,1426.46,
O06680,2025-01-06,C0687,P028,1,1124.06,M08
O06681,2025-05-02,C0292,P016,2,1568.83,M03
O06682,2025-08-03,C0998,P028,5,1124.06,
O06683,2025-08-27,C0081,P028,2,1124.06,
O06684,2025-12-14,C0444,P006,5,897.09,M02
O06685,2025-08-14,C1078,P003,5,265.18,
O06686,2025-10-19,C0472,P025,3,1765.1,
O06687,2025-06-07,C0908,P022,3,517.27,
O06688,2025-03-03,C0331,P003,4,265.18,
O06689,2025-10-25,C0501,P014,4,1782.36,
O06690,2025-04-22,C0180,P003,3,265.18,
O06691,2025-04-16,C0216,P008,1,1426.46,
O06692,2025-09-15,C0332,P013,2,249.72,M07
O06693,2025-06-21,C1191,P026,3,851.7,
O06694,2025-01-14,C0482,P001,5,147.52,M01
O06695,2025-05-05,C0856,P023,3,535.19,M06
O06696,2025-02-17,C0077,P022,1,517.27,M03
O06697,2025-06-05,C0518,P003,1,265.18,M08
O06698,2025-01-24,C1061,P005,3,150.42,
O06699,2025-02-02,C1127,P014,4,1782.36,M04
O06700,2025-04-05,C0132,P025,3,1765.1,M08
O06701,2025-01-06,C0263,P007,1,1637.92,M05
O06702,2025-12-07,C0524,P016,2,1568.83,
O06703,2025-06-07,C0266,P010,1,276.22,M06
O06704,2025-02-03,C0093,P028,1,1124.06,M07
O06705,2025-01-01,C0025,P003,3,265.18,M02
O06706,2025-05-01,C0751,P011,3,1247.08,
O06707,2025-08-22,C0622,P019,2,775.01,M08
O06708,2025-03-17,C0262,P022,2,517.27,M06
O06709,2025-08-05,C0951,P025,2,1765.1,
O06710,2025-09-08,C0158,P013,5,249.72,
O06711,2025-11-04,C1146,P029,5,1805.86,M08
O06712,2025-09-09,C0976,P014,4,1782.36,
O06713,2025-02-02,C1025,P007,4,1637.92,M02
O06714,2025-03-07,C0437,P026,5,851.7,M04
O06715,2025-11-11,C0330,P015,1,1438.69,M08
O06716,2025-04-26,C0564,P002,3,365.12,M05
O06717,2025-06-13,C1027,P011,4,1247.08,
O06718,2025-02-13,C0935,P021,2,410.46,M01
O06719,2025-09-13,C0825,P019,3,775.01,
O06720,2025-01-21,C0220,P008,3,1426.46,
O06721,2025-06-13,C0679,P017,5,1746.32,M02
O06722,2025-10-04,C0667,P021,2,410.46,
O06723,2025-03-13,C0741,P002,3,365.12,
O06724,2025-11-04,C0483,P007,5,1637.92,M02
O06725,2025-12-12,C0648,P019,3,775.01,M07
O06726,2025-04-27,C0644,P017,4,1746.32,
O06727,2025-01-05,C0112,P005,4,150.42,
O06728,2025-02-08,C0728,P025,2,1765.1,M05
O06729,2025-04-06,C0710,P002,3,365.12,
O06730,2025-06-28,C0690,P024,2,862.21,
O06731,2025-05-17,C0074,P010,4,276.22,
O06732,2025-09-22,C0847,P023,4,535.19,M03
O06733,2025-11-26,C0278,P023,1,535.19,
O06734,2025-01-17,C0080,P024,4,862.21,
O06735,2025-12-14,C0019,P022,3,517.27,M05
O06736,2025-09-11,C0140,P025,1,1765.1,
O06737,2025-06-01,C0217,P013,4,249.72,M08
O06738,2025-10-03,C0032,P023,3,535.19,M01
O06739,2025-12-22,C1131,P010,4,276.22,M02
O06740,2025-09-25,C0527,P014,3,1782.36,M07
O06741,2025-03-06,C0599,P025,3,1765.1,
O06742,2025-09-12,C0530,P002,5,365.12,M08
O06743,2025-02-12,C0033,P004,1,278.02,M08
O06744,2025-01-08,C0497,P008,2,1426.46,M01
O06745,2025-12-21,C0602,P010,2,276.22,
O06746,2025-01-15,C0501,P015,2,1438.69,M07
O06747,2025-12-04,C1086,P014,5,1782.36,
O06748,2025-09-05,C0526,P022,5,517.27,
O06749,2025-12-14,C0438,P002,1,365.12,M04
O06750,2025-09-20,C0951,P004,4,278.02,
O06751,2025-09-14,C1175,P030,2,1994.92,M03
O06752,2025-05-26,C0046,P015,3,1438.69,
O06753,2025-03-04,C0393,P004,1,278.02,M07
O06754,2025-05-28,C0279,P008,2,1426.46,M05
O06755,2025-07-02,C0777,P023,3,535.19,M02
O06756,2025-03-27,C0753,P015,5,1438.69,M08
O06757,2025-01-30,C0504,P001,3,147.52,M08
O06758,2025-05-19,C0317,P007,3,1637.92,
O06759,2025-12-16,C0607,P016,1,1568.83,
O06760,2025-12-19,C0431,P011,4,1247.08,M02
O06761,2025-11-29,C0318,P022,2,517.27,M06
O06762,2025-05-13,C0137,P004,1,278.02,M01
O06763,2025-11-24,C0057,P005,4,150.42,M02
O06764,2025-05-07,C0824,P024,5,862.21,M01
O06765,2025-07-04,C0264,P028,2,1124.06,M05
O06766,2025-05-16,C0869,P006,4,897.09,
O06767,2025-05-06,C0749,P024,2,862.21,M03
O06768,2025-06-11,C0870,P025,1,1765.1,M07
O06769,2025-02-25,C0641,P022,5,517.27,M05
O06770,2025-05-19,C0291,P024,4,862.21,
O06771,2025-02-13,C0564,P018,3,1307.8,M08
O06772,2025-06-12,C0316,P018,4,1307.8,M06
O06773,2025-01-31,C0219,P018,3,1307.8,
O06774,2025-10-25,C0637,P027,1,371.46,M04
O06775,2025-03-10,C0712,P007,5,1637.92,M04
O06776,2025-06-28,C0115,P017,2,1746.32,
O06777,2025-11-18,C0352,P011,5,1247.08,M06
O06778,2025-01-15,C1016,P030,3,1994.92,M08
O06779,2025-12-07,C0181,P017,5,1746.32,
O06780,2025-11-19,C0924,P027,2,371.46,M05
O06781,2025-03-09,C0371,P012,3,1118.83,
O06782,2025-08-31,C1001,P016,4,1568.83,M05
O06783,2025-10-17,C0542,P013,5,249.72,M05
O06784,2025-08-07,C0109,P010,1,276.22,M07
O06785,2025-10-18,C1047,P018,2,1307.8,M07
O06786,2025-03-06,C0937,P024,3,862.21,
O06787,2025-04-17,C0948,P016,5,1568.83,M06
O06788,2025-11-30,C0595,P028,4,1124.06,M02
O06789,2025-03-13,C0046,P004,3,278.02,M03
O06790,2025-07-04,C0726,P009,2,509.1,
O06791,2025-01-23,C0890,P003,1,265.18,M04
O06792,2025-03-14,C0518,P027,4,371.46,M03
O06793,2025-07-23,C0739,P005,1,150.42,
O06794,2025-06-01,C0255,P007,4,1637.92,
O06795,2025-04-22,C0762,P005,1,150.42,
O06796,2025-04-29,C1198,P024,3,862.21,M05
O06797,2025-05-17,C0942,P005,5,150.42,M03
O06798,2025-12-18,C0498,P030,4,1994.92,M08
O06799,2025-10-30,C0542,P030,5,1994.92,M05
O06800,2025-06-22,C0628,P030,5,1994.92,
O06801,2025-07-01,C0726,P023,4,535.19,
O06802,2025-03-01,C0919,P006,2,897.09,
O06803,2025-09-10,C0590,P023,2,535.19,M02
O06804,2025-09-28,C0272,P008,2,1426.46,
O06805,2025-05-24,C0049,P029,2,1805.86,M04
O06806,2025-07-21,C0265,P028,4,1124.06,M08
O06807,2025-07-29,C0555,P030,1,1994.92,
O06808,2025-05-22,C0570,P002,4,365.12,M06
O06809,2025-02-20,C0335,P003,5,265.18,M02
O06810,2025-03-04,C0718,P001,1,147.52,
O06811,2025-12-29,C0269,P028,5,1124.06,
O06812,2025-03-24,C0977,P002,3,365.12,
O06813,2025-06-23,C0731,P019,2,775.01,
O06814,2025-09-27,C0277,P023,4,535.19,
